样品唯,抽样编,抽样_1,指标,pH,电导率,全盐量,经度,纬度,CODE,longitude,latitude,G,R,REG,NIR,S1,S1REG,NDSI,NDSIREG,SI1,SI1REG,SI2,SI2REG,SI3,SI3REG,SIT,SITREG,Int1,Int1REG,Int2,Int2REG,NDVI,NDVIREG,SAVI,SAVIREG,BI,BIREG,IFe2O3,IFe2O3REG,DVI,DVIREG,sensor,band_mask,UAV_G,UAV_R,UAV_REG,UAV_NIR,UAV_S1,UAV_S1REG,UAV_NDSI,UAV_NDSIREG,UAV_SI1,UAV_SI1REG,UAV_SI2,UAV_SI2REG,UAV_SI3,UAV_SI3REG,UAV_SIT,UAV_SITREG,UAV_Int1,UAV_Int1REG,UAV_Int2,UAV_Int2REG,UAV_NDVI,UAV_NDVIREG,UAV_SAVI,UAV_SAVIREG,UAV_BI,UAV_BIREG,UAV_IFe2O3,UAV_IFe2O3REG,UAV_DVI,UAV_DVIREG
2024110134S,B15,B15,pH、电导率、有机质、全盐、全氮,8.64,0.673,2.069,109.4027138,34.81415566,,109.4027138,34.81415566,0.060699999999999976,0.044007500000000005,0.0,0.44028249999999997,0.3192048125000001,0.0,-0.8182597204154534,-1.0,0.05168418762058662,0.0,0.44662045392312694,0.44444703824668463,0.07497432931510624,0.060699999999999976,-39.62749999999999,-44.02825,0.05235374999999999,0.030349999999999988,0.272495,0.25049124999999994,0.8182597204154534,1.0,0.6038997653130682,0.7023673736350512,0.4424763720951662,0.44028249999999997,0.09995287116794332,0.0,0.39627499999999993,0.44028249999999997,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110142S,B23,B23,pH、电导率、有机质、全盐、全氮,8.01,0.1661,1.287,109.4318305,34.80784195,,109.4318305,34.80784195,0.09474500000000002,0.08847500000000003,0.0,0.35459250000000003,0.331126407066336,0.0,-0.6006251869071868,-1.0,0.09155634262572968,0.0,0.3775450724168573,0.3670319551227795,0.12963194301560094,0.09474500000000002,-26.61175,-35.459250000000004,0.09161000000000002,0.04737250000000001,0.26890625,0.22466875000000003,0.6006251869071868,1.0,0.4232743149350391,0.622388740832619,0.36546363250158015,0.35459250000000003,0.24951176350317622,0.0,0.2661175,0.35459250000000003,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
,FP9010,,pH、电导率、全盐,8.76,0.1653,1.031,109.385973766,34.799526385,fp9,109.38597376600006,34.799526385000036,857.0,838.0,1301.0,2910.0,2845.4842473745625,4417.631271878647,-0.5528281750266809,-0.3820945143671337,847.4467534895629,1055.9152428107097,3147.188110043631,3300.780210798653,1198.621291317654,1557.8992265226914,-207200.0,-160900.0,847.5,1079.0,2302.5,2534.0,0.5528281750266809,0.3820945143671337,0.8291316526610645,0.5730737267007004,3028.257584816721,3187.5854498350313,0.28797250859106527,0.4470790378006873,2072.0,1609.0,0,"1,1,0,1",1261,608,5335,10960,5284.440919904838,46369.230769230766,-0.8948824343015215,-0.3451979134703897,875.6072178779707,2593.729939681462,11049.044528826917,12254.54797207959,1399.9232121798682,5482.002006566579,-1035200.0,-562500.0,934.5,3298.0,6414.5,8778.0,0.8948824343015215,0.3451979134703897,1.3422656351298785,0.5177809824798257,10976.851278941516,12189.496503137445,0.05547445255474453,0.48677007299270075,10352.0,5625.0
2024110155S,B36,B36,pH、电导率、有机质、全盐、全氮,8.78,0.1606,2.206,109.4032905,34.81523248,,109.4032905,34.81523248,0.06537500000000002,0.05154249999999999,0.0,0.43970499999999996,0.3466691390057359,0.0,-0.7901566929093787,-1.0,0.05804817772764276,0.0,0.44751648791552917,0.44453838715008626,0.08324974433143925,0.06537500000000002,-38.81625,-43.970499999999994,0.058458750000000004,0.03268750000000001,0.27831125,0.25254,0.7901566929093787,1.0,0.5873848357751217,0.7018771848612063,0.44271561563971285,0.43970499999999996,0.11722063656315028,0.0,0.38816249999999997,0.43970499999999996,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110158S,B39,B39,pH、电导率、有机质、全盐、全氮,8.84,0.455,2.125,109.4041085,34.80428959,,109.4041085,34.80428959,1104.0,988.0,1808.0,2714.0,2428.8333333333335,4444.666666666667,-0.4662344678552134,-0.20035382574082264,1044.3907314793635,1412.8099659897646,3092.0472182681815,3442.8877414170797,1481.5397395952632,2118.4145014609394,-172600.0,-90600.0,1046.0,1456.0,2403.0,2813.0,0.4662344678552134,0.20035382574082264,0.699257258609048,0.3004975124378109,2888.2416796383227,3261.0826423137455,0.3640383198231393,0.6661753868828297,1726.0,906.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110160S,芒硝C2,MX2,pH、电导率、有机质、全盐、全氮,9.48,2.7215,9.631,109.3937505,34.79575139,,109.3937505,34.79575139,0.15774749999999998,0.16569499999999998,0.0,0.33446250000000005,0.3513131044073599,0.0,-0.33742870995636387,-1.0,0.1616724219293445,0.0,0.4052212613961662,0.3697964814090313,0.22877741755088066,0.15774749999999998,-16.87675000000001,-33.446250000000006,0.16172124999999998,0.07887374999999999,0.3289525,0.24610500000000002,0.33742870995636387,1.0,0.2531113849568694,0.6012178498135027,0.3732559402491138,0.33446250000000005,0.49540680943304544,0.0,0.16876750000000007,0.33446250000000005,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
,FP9010,,pH、电导率、全盐,8.76,0.1653,1.031,109.385973766,34.799526385,fp9,109.38597376600006,34.799526385000036,0.09232499999999999,0.08715499999999998,0.0,0.339825,0.3207955361494719,0.0,-0.5917607382078787,-1.0,0.08970276124512555,0.0,0.3627684251350991,0.35214334616743787,0.12696416679520248,0.09232499999999999,-25.267,-33.9825,0.08973999999999999,0.046162499999999995,0.25965249999999995,0.216075,0.5917607382078787,1.0,0.40885995382856166,0.6069568064775399,0.3508233524866895,0.339825,0.25647024203634217,0.0,0.25267,0.339825,1,"1,1,0,1",1261,608,5335,10960,5284.440919904838,46369.230769230766,-0.8948824343015215,-0.3451979134703897,875.6072178779707,2593.729939681462,11049.044528826917,12254.54797207959,1399.9232121798682,5482.002006566579,-1035200.0,-562500.0,934.5,3298.0,6414.5,8778.0,0.8948824343015215,0.3451979134703897,1.3422656351298785,0.5177809824798257,10976.851278941516,12189.496503137445,0.05547445255474453,0.48677007299270075,10352.0,5625.0
2024110104S,A5,A5,pH、电导率、有机质、全盐、全氮,8.91,1.2405,4.212,109.3844587,34.8079851,,109.3844587,34.8079851,1066.0,1030.0,1571.0,2942.0,2842.6454033771106,4335.724202626641,-0.4813695871097684,-0.3037890538444494,1047.8454084453488,1294.0965960854699,3294.331495159526,3501.3941509061788,1482.314406595308,1898.5249537469872,-191200.0,-137100.0,1048.0,1318.5,2519.0,2789.5,0.4813695871097684,0.3037890538444494,0.7219634990560101,0.4556331006979063,3117.092234759825,3335.176906852169,0.35010197144799454,0.5339904826648538,1912.0,1371.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110181S,C22,C22,pH、电导率、有机质、全盐、全氮,8.77,0.173,1.037,109.3647122,34.80036045,,109.3647122,34.80036045,0.07401000000000002,0.05712499999999998,0.0,0.40521999999999997,0.3127711457911091,0.0,-0.7528901577826083,-1.0,0.06502169830141319,0.0,0.4158653557643387,0.4119232070422835,0.09349195540259066,0.07401000000000002,-34.8095,-40.522,0.0655675,0.03700500000000001,0.26817749999999996,0.239615,0.7528901577826083,1.0,0.542573089692366,0.6714721283223968,0.40922672691919815,0.40521999999999997,0.14097280489610578,0.0,0.348095,0.40521999999999997,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110208S,xm4,xm4,pH、电导率、有机质、全盐、全氮,9.12,2.2255,7.3,109.4093806,34.79841541,,109.4093806,34.79841541,0.12576500000000002,0.14116499999999998,0.0,0.27333,0.3067994231304416,0.0,-0.3188578873086528,-1.0,0.13324269670417213,0.0,0.3323457256382275,0.30087559576177,0.18906187466012284,0.12576500000000002,-13.216500000000003,-27.333000000000002,0.133465,0.06288250000000001,0.27013,0.19954750000000002,0.3188578873086528,1.0,0.21678358000863868,0.530168233483765,0.3076310226960214,0.27333,0.5164636154099439,0.0,0.13216500000000003,0.27333,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110164S,芒硝C6,MX6,pH、电导率、有机质、全盐、全氮,9.52,0.656,6.981,109.3952994,34.79630865,,109.3952994,34.79630865,1130.0,1140.0,1684.0,2879.0,2904.477876106195,4290.474336283186,-0.43269470017417266,-0.2618891080429542,1134.9889867307083,1379.4636638926015,3296.2313329012572,3521.561727415835,1605.1479682571323,2027.9930966351933,-173900.0,-119500.0,1135.0,1407.0,2574.5,2846.5,0.43269470017417266,0.2618891080429542,0.6489613135962184,0.3927906212337022,3096.4884950537116,3335.3406122913443,0.3959708232025009,0.5849253212921153,1739.0,1195.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
,FP21010,,pH、电导率、全盐,8.52,0.2953,1.162,109.386710797,34.79933328,fp21,109.38671079700003,34.79933328000004,914.0,826.0,1476.0,3200.0,2891.9037199124728,5167.614879649891,-0.5896671634376552,-0.3686911890504705,868.8866439300353,1161.492143753026,3428.9461938035715,3640.6004999175616,1231.9383101438157,1736.079491267609,-237400.0,-172400.0,870.0,1195.0,2470.0,2795.0,0.5896671634376552,0.3686911890504705,0.8843909102197939,0.5529776542285898,3304.8866848955654,3524.0,0.258125,0.46125,2374.0,1724.0,0,"1,1,0,1",983,488,3664,8117,4029.5991861648017,30255.023397761954,-0.8865775711795468,-0.37798149562855443,692.6066704847709,1897.8176940897142,8190.855999222547,8959.736268440049,1097.4666281942243,3793.5715361648317,-762900.0,-445300.0,735.5,2323.5,4794.0,6382.0,0.8865775711795468,0.37798149562855443,1.3297890883737145,0.5669481814709502,8131.656227362296,8905.649049900854,0.06012073426142663,0.45139829986448193,7629.0,4453.0
2024110149S,B30,B30,pH、电导率、有机质、全盐、全氮,9.32,0.255,4.006,109.4116831,34.80473006,,109.4116831,34.80473006,0.08357999999999999,0.0811325,0.0,0.331135,0.3214382673785595,0.0,-0.606408460526236,-1.0,0.08234715751014117,0.0,0.3510249096307127,0.34152013794943337,0.11648218299916085,0.08357999999999999,-25.00025,-33.1135,0.08235624999999999,0.041789999999999994,0.24792375,0.2073575,0.606408460526236,1.0,0.4110677515092887,0.597619520294537,0.34092942199412773,0.331135,0.2450133631298413,0.0,0.2500025,0.331135,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110192S,D8,D8,pH、电导率、有机质、全盐、全氮,8.88,0.2411,1.294,109.425423,34.80368131,,109.425423,34.80368131,0.10349000000000003,0.11292249999999998,0.0,0.325745,0.35543472569813495,0.0,-0.48515675312166967,-1.0,0.10810342050555108,0.0,0.35996038133557146,0.3417893870865507,0.15317203108351735,0.10349000000000003,-21.28225,-32.5745,0.10820625,0.05174500000000001,0.27107875000000003,0.21461750000000002,0.48515675312166967,1.0,0.3400924715088144,0.5917292868863875,0.3447626662375873,0.325745,0.3466591966108458,0.0,0.21282250000000003,0.325745,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110139S,B20,B20,pH、电导率、有机质、全盐、全氮,8.64,0.2406,0.938,109.4275188,34.8156707,,109.4275188,34.8156707,0.059352499999999975,0.045052499999999995,0.0,0.39460500000000004,0.29953147318984047,0.0,-0.7950563791132871,-1.0,0.05171052606820006,0.0,0.4015788254346835,0.3990436383169766,0.07451474359145306,0.059352499999999975,-34.95525000000001,-39.4605,0.052202499999999985,0.029676249999999987,0.249505,0.22697875,0.7950563791132871,1.0,0.5579998563306311,0.6616411712431743,0.39716852063230035,0.39460500000000004,0.11417113315847491,0.0,0.34955250000000004,0.39460500000000004,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110135S,B16,B16,pH、电导率、有机质、全盐、全氮,8.48,0.7746,2.631,109.4037867,34.81172448,,109.4037867,34.81172448,0.06617250000000002,0.046729999999999994,0.0,0.4078325,0.28800502814613305,0.0,-0.794395710160869,-1.0,0.05560792142312101,0.0,0.41580024135695254,0.41316600515107726,0.08100921340347653,0.06617250000000002,-36.11025,-40.783249999999995,0.05645125000000001,0.03308625000000001,0.2603675,0.2370025,0.794395710160869,1.0,0.5674366529169123,0.673856410736562,0.41050096340477693,0.4078325,0.11458135386463804,0.0,0.3611025,0.4078325,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110161S,芒硝C3,MX3,pH、电导率、有机质、全盐、全氮,9.43,3.4308,9.994,109.393725,34.79610126,,109.393725,34.79610126,0.14831499999999997,0.16715249999999998,0.0,0.33141000000000004,0.37350241057883565,0.0,-0.3294622038360287,-1.0,0.15745228813040474,0.0,0.3997122534789871,0.36308391223655173,0.22346654667142013,0.14831499999999997,-16.425750000000004,-33.141000000000005,0.15773374999999998,0.07415749999999999,0.32343875,0.2398625,0.3294622038360287,1.0,0.24674094010139583,0.5979179947318412,0.3711772438556141,0.33141000000000004,0.5043677016384538,0.0,0.16425750000000006,0.33141000000000004,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
,FP17010,,pH、电导率、全盐,9.2,0.2358,2.319,109.386286595,34.800191574,fp17,109.38628659500006,34.80019157400005,914.0,903.0,1554.0,2840.0,2805.8205689277897,4828.621444201313,-0.5174993320865616,-0.29267182521620394,908.4833515260475,1191.7868937020578,3117.1148519103367,3363.913197453228,1284.8365654821628,1802.862168885908,-193700.0,-128600.0,908.5,1234.0,2328.5,2654.0,0.5174993320865616,0.29267182521620394,0.7761453185521571,0.4389577881442712,2980.1021794562685,3237.3625067329112,0.31795774647887326,0.5471830985915493,1937.0,1286.0,0,"1,1,0,1",1063,774,2783,5645,4110.282220131703,14778.960489181562,-0.7588409409565353,-0.3395823445657333,907.0622911355097,1719.9793603412804,5796.125429974752,6382.874195846257,1314.9315571542118,2979.103556441098,-487100.0,-286200.0,918.5,1923.0,3741.0,4745.5,0.7588409409565353,0.3395823445657333,1.1381727548874523,0.5093432995194874,5697.815458577085,6293.736092338159,0.1371124889282551,0.4930026572187777,4871.0,2862.0
2024110123S,B4,B4,pH、电导率、有机质、全盐、全氮,8.17,0.4084,2.394,109.4225836,34.8091523,,109.4225836,34.8091523,560.0,396.0,735.0,4015.0,2839.1785714285716,5269.6875,-0.8204488778054863,-0.6905263157894737,470.914004888366,641.5605972938176,4073.1610574589363,4119.9575240528875,685.8687921169762,924.026514771086,-361900.0,-328000.0,478.0,647.5,2485.5,2655.0,0.8204488778054863,0.6905263157894737,1.2305338320299217,1.0356804546889802,4034.481503241773,4081.7214505647003,0.09863013698630137,0.18306351183063513,3619.0,3280.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110153S,B34,B34,pH、电导率、有机质、全盐、全氮,8.52,0.412,1.531,109.4029069,34.81135452,,109.4029069,34.81135452,0.08500999999999997,0.07813500000000001,0.0,0.39268,0.36092285378190814,0.0,-0.6680861909667278,-1.0,0.0815000389570459,0.0,0.4093035068564646,0.4017764085906488,0.1154633202579936,0.08500999999999997,-31.454499999999996,-39.268,0.08157249999999999,0.04250499999999999,0.2779125,0.23884499999999997,0.6680861909667278,1.0,0.48600145238794207,0.6598333109288883,0.4003781470372727,0.39268,0.19897881226443928,0.0,0.31454499999999996,0.39268,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110169S,芒硝C11,MX11,pH、电导率、有机质、全盐、全氮,8.94,0.0977,0.144,109.3965938,34.79746566,,109.3965938,34.79746566,0.103985,0.10887999999999998,0.0,0.32613,0.3414822753281722,0.0,-0.4994138065791591,-1.0,0.1064043551740247,0.0,0.3592053890533938,0.3423063790305404,0.15055807724927942,0.103985,-21.725,-32.613,0.10643249999999999,0.0519925,0.26949749999999995,0.21505749999999998,0.4994138065791591,1.0,0.34852568421728114,0.5921525667873094,0.34382500098160396,0.32613,0.33385459785974914,0.0,0.21725,0.32613,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110103S,A4,A4,pH、电导率、有机质、全盐、全氮,8.76,0.2072,1.762,109.3829137,34.80677714,,109.3829137,34.80677714,0.08149,0.07084750000000001,0.0,0.3755475,0.32650142969996315,0.0,-0.6825793299656133,-1.0,0.07598264785462534,0.0,0.3907632443212898,0.38428706048506234,0.10798142597803569,0.08149,-30.47,-37.55475,0.07616875000000001,0.040745,0.26394249999999997,0.22851875,0.6825793299656133,1.0,0.48293788534385745,0.6433931340104335,0.3821718108554057,0.3755475,0.18865123586230773,0.0,0.30469999999999997,0.3755475,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110200S,D16,D16,pH、电导率、有机质、全盐、全氮,8.61,0.1838,1.031,109.3796563,34.80131303,,109.3796563,34.80131303,0.07500000000000001,0.06213000000000002,0.0,0.35737,0.29604530800000006,0.0,-0.7037902264600715,-1.0,0.06826236151789654,0.0,0.3704030963693473,0.3651551956360473,0.0973916675080574,0.07500000000000001,-29.524,-35.737,0.06856500000000001,0.037500000000000006,0.24725000000000003,0.21618500000000002,0.7037902264600715,1.0,0.48163132137031,0.6252318135694042,0.3627305526144717,0.35737,0.17385342921901675,0.0,0.29524,0.35737,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
,FP3010,,pH、电导率、全盐,8.94,0.1735,1.469,109.38572234,34.801680343,fp3,109.38572234000009,34.801680343000044,1034.0,1023.0,1393.0,3176.0,3142.2127659574467,4278.692456479691,-0.5127411288402001,-0.39023856423725106,1028.4852940125104,1200.1508238550687,3493.2307395876387,3618.9198664795,1454.539446010317,1734.8213164473163,-215300.0,-178300.0,1028.5,1213.5,2616.5,2801.5,0.5127411288402001,0.39023856423725106,0.7690201214430289,0.5852937958201117,3336.690725853986,3468.0578138202945,0.32210327455919396,0.4386020151133501,2153.0,1783.0,0,"1,1,0,1",1175,921,4769,9444,7402.488510638298,38330.58382978723,-0.8222865412445731,-0.32892422430169566,1040.2764055769023,2367.187149339908,9561.276170051779,10644.863644030393,1492.9387127407474,4911.617452530276,-852300.0,-467500.0,1048.0,2972.0,5770.0,7694.0,0.8222865412445731,0.32892422430169566,1.2333703149872173,0.4933689801948851,9488.802716886888,10579.815546596265,0.09752223634053367,0.5049767047861076,8523.0,4675.0
2024110182S,C23,C23,pH、电导率、有机质、全盐、全氮,8.83,0.1555,1.875,109.3692049,34.79959839,,109.3692049,34.79959839,0.09130749999999999,0.08677000000000001,0.0,0.3867675,0.36754720012047215,0.0,-0.6335242721009423,-1.0,0.08900984088852198,0.0,0.4067618363520599,0.3973992433466626,0.12596067821447296,0.09130749999999999,-29.99975,-38.67675,0.08903875,0.04565374999999999,0.2824225,0.23903749999999999,0.6335242721009423,1.0,0.4622279573205963,0.6542315206635336,0.3963812961735833,0.3867675,0.2243466682179863,0.0,0.2999975,0.3867675,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
,FP13010,,pH、电导率、全盐,8.87,0.1729,1.306,109.386122705,34.801593593,fp13,109.38612270500005,34.801593593000064,0.10505750000000003,0.10326999999999997,0.0,0.3506875,0.34472073031435146,0.0,-0.5450234878815748,-1.0,0.10415991563456645,0.0,0.3803728353372517,0.36608578361157373,0.14731521036963563,0.10505750000000003,-24.74175,-35.06875,0.10416375,0.05252875000000001,0.2795075,0.2278725,0.5450234878815748,1.0,0.38903855779738616,0.6183601498787744,0.36557682579213086,0.3506875,0.29447870254856523,0.0,0.2474175,0.3506875,1,"1,1,0,1",2234,1196,7963,15500,8298.119964189795,55249.10474485228,-0.8567321514135122,-0.32122916933043516,1634.5837390601926,4217.741338678796,15705.768749093437,17568.44116590883,2534.003157061964,8270.436808294953,-1430400.0,-753700.0,1715.0,5098.5,9465.0,12848.5,0.8567321514135122,0.32122916933043516,1.2850597430599227,0.4818334860528054,15546.07397383661,17425.82477244621,0.07716129032258065,0.5137419354838709,14304.0,7537.0
2024110121S,B2,B2,pH、电导率、有机质、全盐、全氮,8.38,0.2845,1.263,109.4349003,34.81225301,,109.4349003,34.81225301,782.0,740.0,1059.0,3160.0,2990.2813299232735,4279.335038363171,-0.6205128205128205,-0.4979853045745437,760.7101944893337,910.0208788813584,3338.371459259739,3423.2448057362185,1076.6262118302711,1316.436477768677,-242000.0,-210100.0,761.0,920.5,2341.0,2500.5,0.6205128205128205,0.4979853045745437,0.9306499166773491,0.7468894418769997,3245.4891773044014,3332.728761840663,0.23417721518987342,0.335126582278481,2420.0,2101.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
,FP16010,,pH、电导率、全盐,8.85,0.3025,1.869,109.386164883,34.80049747,fp16,109.38616488300005,34.80049747000004,0.096725,0.09801749999999998,0.0,0.34029250000000005,0.3448397014086327,0.0,-0.5527480550295454,-1.0,0.09736910540566755,0.0,0.36709963427862474,0.35377211758595395,0.1377067751828137,0.096725,-24.227500000000006,-34.029250000000005,0.09737124999999999,0.0483625,0.2675175,0.21850875000000003,0.5527480550295454,1.0,0.38730536816190825,0.6074536545310115,0.35412768299371916,0.34029250000000005,0.28803896647736865,0.0,0.24227500000000007,0.34029250000000005,1,"1,1,0,1",1627,937,5270,9652,5558.650276582667,31263.700061462816,-0.8230238927188592,-0.29366036724299693,1234.706037889181,2928.188860029353,9832.914217056914,11116.705132367233,1877.5244339288904,5515.435522241195,-871500.0,-438200.0,1282.0,3448.5,6108.0,8274.5,0.8230238927188592,0.29366036724299693,1.2344775485150385,0.44047579158988104,9697.374541596297,10996.99977266527,0.09707832573559884,0.546000828843763,8715.0,4382.0
2024110154S,B35,B35,pH、电导率、有机质、全盐、全氮,8.8,0.3454,2.175,109.4024482,34.81401802,,109.4024482,34.81401802,995.0,946.0,1122.0,3796.0,3609.0613065326634,4280.514572864322,-0.6010122311261071,-0.5437169581130541,970.1907029033003,1056.5935831718834,4036.6517065508638,4081.485636382909,1372.9315350737631,1499.6362892381605,-285000.0,-267400.0,970.5,1058.5,2868.5,2956.5,0.6010122311261071,0.5437169581130541,0.9014232999472852,0.8154925282098201,3912.1007144499745,3958.3456140160374,0.24920969441517388,0.29557428872497366,2850.0,2674.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110105S,A6,A6,pH、电导率、有机质、全盐、全氮,8.91,0.2544,1.337,109.3855476,34.80700618,,109.3855476,34.80700618,734.0,660.0,1076.0,2962.0,2663.3787465940054,4342.114441416894,-0.6355604638321369,-0.46706290242694404,696.017241165763,888.697923931411,3122.146697386271,3235.734228888399,987.0947269639323,1302.5098847993438,-230200.0,-188600.0,697.0,905.0,2178.0,2386.0,0.6355604638321369,0.46706290242694404,0.9532091097308488,0.700507614213198,3034.640670656083,3151.3838230212455,0.22282241728561783,0.3632680621201891,2302.0,1886.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110165S,芒硝C7,MX7,pH、电导率、有机质、全盐、全氮,9,3.3216,14.944,109.395696,34.7967596,,109.395696,34.7967596,0.13024750000000002,0.12771749999999998,0.0,0.2774275,0.2720385936870189,0.0,-0.36952202297942716,-1.0,0.12897629658681473,0.0,0.332027391669347,0.3064807155638018,0.18241757333793254,0.13024750000000002,-14.971,-27.74275,0.1289825,0.06512375000000001,0.26769624999999997,0.2038375,0.36952202297942716,1.0,0.2480983709792354,0.5352798170890534,0.3054141083226182,0.2774275,0.4603635183966982,0.0,0.14971,0.2774275,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110167S,芒硝C9,MX9,pH、电导率、有机质、全盐、全氮,9.09,5.7229,22.931,109.3960605,34.79710935,,109.3960605,34.79710935,0.09972249999999999,0.09788000000000002,0.0,0.311445,0.3056906575747701,0.0,-0.5217492212789347,-1.0,0.09879695491258828,0.0,0.3413547413340703,0.3270207409802168,0.13973214163623918,0.09972249999999999,-21.3565,-31.144500000000004,0.09880125000000001,0.049861249999999996,0.25452375000000005,0.20558375,0.5217492212789347,1.0,0.35229153492975557,0.5757229387081072,0.3264636004595306,0.311445,0.3142769991491275,0.0,0.213565,0.311445,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
